command, velocity
-1.0, -13.297746681861558
-1.0, -13.959734797928053
-1.0, -14.024967203525884
-1.0, -14.5592516684221
-1.0, -14.54793208230137
-1.0, -14.425680552198038
-1.0, -14.165216875561093
-1.0, -14.559251668422142
-1.0, -13.972042798984239
-1.0, -14.634748386287857
-1.0, -14.425680552198022
-1.0, -13.612468168128052
-1.0, -14.183740417150691
-1.0, -13.744467859455334
-1.0, -13.795049708386102
-1.0, -13.824610529189739
-1.0, -13.90301096697353
-1.0, -13.791217750133736
-1.0, -14.090199609123678
-1.0, -14.024967203525833
-1.0, -13.68049432484279
-0.6662495136260986, -9.092047704354703
-0.0, 0.0
-0.0, 1.006920722304472
-0.0, 0.1901690468274618
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
0.007092203479260206, 0.0
0.05715477839112282, 0.0
0.11556112766265869, 0.35808426902617807
0.15727993845939636, 1.0199976148018406
0.21568629145622253, 1.61383184259753
0.21568629145622253, 1.6362461737446932
0.2240300476551056, 1.6829960644230961
0.2240300476551056, 1.8318324510727655
0.2240300476551056, 2.0035667433608424
0.2240300476551056, 1.9868703538328258
0.2240300476551056, 1.86999562713677
0.2240300476551056, 1.8318324510727655
0.2574051022529602, 2.181661564992957
0.26574885845184326, 2.06081150745678
0.26574885845184326, 2.352575143817263
0.2907801568508148, 2.4042800920330367
0.2907801568508148, 2.6519937984848823
0.34084272384643555, 2.917193178333335
0.35753026604652405, 3.2205480245133504
0.3909052908420563, 3.706598475217561
0.4409678876399994, 4.146512042781575
0.46599915623664856, 5.075702416514118
0.46599915623664856, 5.161187930897491
0.48268672823905945, 5.21491738271947
0.4910304844379425, 5.609986881410357
0.49937424063682556, 5.825755607618444
0.49937424063682556, 5.462355647688991
0.5244055390357971, 5.6099868814103715
0.5494368076324463, 6.1599855952741045
0.5577805638313293, 6.269985338046852
0.5744681358337402, 6.731984257692426
0.6495620012283325, 7.27545173682903
0.6912807822227478, 7.813910299107274
0.716312050819397, 8.530254025158198
0.7663746476173401, 9.234901481706249
0.7663746476173401, 9.225311760541446
0.7914059162139893, 9.478943351348505
0.8247810006141663, 9.706167778948068
0.9833124876022339, 10.208336784205684
1.0, 11.410142809648189
1.0, 12.154971576389118
1.0, 12.154971576389022
1.0, 11.931098860464258
1.0, 13.351768777756625
1.0, 12.066764235486394
1.0, 12.217304763960337
0.7914059162139893, 12.187212880305209
0.7329996228218079, 10.043686190912073
0.6579057574272156, 8.527180059743742
0.015435966663062572, 6.818291748175653
-0.0, 2.345994514044298
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.032123491168022156, -0.09048365937758263
-0.11556112766265869, -0.7357359844472584
-0.16562369465827942, -1.4714719688945168
-0.26574885845184326, -2.3525751438172344
-0.26574885845184326, -3.1874925462558727
-0.26574885845184326, -3.4728490218254406
-0.2740926146507263, -3.528862715725866
-0.2740926146507263, -3.819565536279384
-0.2740926146507263, -3.7806433331243676
-0.2740926146507263, -3.810557126995723
-0.2991239130496979, -3.909990856740523
-0.34084272384643555, -4.295146206079791
-0.35753026604652405, -4.581489286485141
-0.35753026604652405, -4.639027613473926
-0.3658740222454071, -5.048988193269288
-0.3992490768432617, -5.2296487877554405
-0.4576554000377655, -5.71387552736236
-0.4576554000377655, -5.921652819266504
-0.4743429720401764, -6.3749850925117455
-0.49937424063682556, -6.731984257692393
-0.5410930514335632, -7.112661938931009
-0.5661243200302124, -7.541293840584391
-0.5994994044303894, -7.940289124457732
-0.6161869168281555, -8.103314384259363
-0.6328744292259216, -8.909979164592897
-0.7079682946205139, -8.751579535000111
-0.7329996228218079, -9.617120368132074
-0.758030891418457, -10.343413312600303
-0.8414685130119324, -10.565475293322812
-0.8748435378074646, -11.219973762820706
-0.9415936470031738, -11.984971973922082
-0.9499374032020569, -12.644732335877292
-0.9666249752044678, -13.004969588724004
-0.9666249752044678, -13.206844116653516
-0.9666249752044678, -13.440593570045566
-0.9666249752044678, -13.323718843349633
-0.7914059162139893, -12.359502348107148
-0.08218607306480408, -10.03476526674806
-0.0, -4.7394716756742525
-0.0, -0.0967239117484504
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
0.09052983671426773, 0.20777729190407862
0.2907801568508148, 1.5908918021909833
0.3658740222454071, 2.7631278669633006
0.4075928330421448, 3.4930106997460597
0.44931164383888245, 4.487989505128276
0.49937424063682556, 5.419817834582872
0.5160617828369141, 5.609986881410328
0.5577805638313293, 6.257293060034641
0.5744681358337402, 6.692615928700076
0.5744681358337402, 6.653705370975045
0.5744681358337402, 7.012483601762964
0.5911556482315063, 6.972412266895692
0.6078431606292725, 7.057725431451732
0.6328744292259216, 7.405182683461646
0.72465580701828, 7.649982111014126
0.7747184038162231, 8.801875969109322
0.8998748660087585, 10.075078480900212
0.9833124876022339, 11.439973248366194
1.0, 12.099971705002714
1.0, 12.341971139102759
1.0, 12.741326137440423
1.0, 12.083048667653074
1.0, 11.792421403780898
1.0, 12.428278629585995
1.0, 12.341971139102787
1.0, 12.31460534943733
1.0, 12.451434297764408
1.0, 12.294226569899308
1.0, 12.494970781323032
1.0, 12.209971447775443
1.0, 12.47738461555059
1.0, 12.555684925061257
1.0, 12.45417087673097
1.0, 12.184190258063081
0.7747184038162231, 12.23997137762257
0.30746766924858093, 11.004205036612642
-0.0, 4.729988939228282
-0.0, 0.4007133486721516
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
-0.0, 0.0
