dist, pot
0.304, 2.343
0.297, 2.341
0.297, 2.344
0.311, 2.344
0.311, 2.346
0.296, 2.346
0.297, 2.349
0.297, 2.352
0.312, 2.352
0.297, 2.354
0.297, 2.354
0.304, 2.356
0.304, 2.355
0.296, 2.355
0.297, 2.358
0.297, 2.358
0.302, 2.36
0.302, 2.361
0.296, 2.361
0.308, 2.362
0.308, 2.362
0.297, 2.365
0.297, 2.367
0.297, 2.367
0.31, 2.368
0.31, 2.371
0.296, 2.371
0.302, 2.371
0.302, 2.371
0.307, 2.373
0.297, 2.374
0.297, 2.3770000000000002
0.302, 2.3770000000000002
0.296, 2.3770000000000002
0.296, 2.379
0.31, 2.383
0.302, 2.383
0.302, 2.382
0.296, 2.382
0.31, 2.383
0.31, 2.383
0.297, 2.3850000000000002
0.297, 2.388
0.304, 2.388
0.28800000000000003, 2.3890000000000002
0.28800000000000003, 2.391
0.278, 2.394
0.28200000000000003, 2.394
0.297, 2.396
0.299, 2.396
0.299, 2.4
0.301, 2.4
0.277, 2.4
0.277, 2.4
0.289, 2.4
0.289, 2.402
0.277, 2.402
0.277, 2.404
0.277, 2.404
0.28600000000000003, 2.406
0.28600000000000003, 2.406
0.277, 2.407
0.277, 2.4090000000000003
0.28200000000000003, 2.4090000000000003
0.277, 2.4090000000000003
0.277, 2.4090000000000003
0.278, 2.411
0.28200000000000003, 2.41
0.28200000000000003, 2.4130000000000003
0.278, 2.4130000000000003
0.28800000000000003, 2.4130000000000003
0.28800000000000003, 2.415
0.277, 2.415
0.277, 2.416
0.277, 2.416
0.28600000000000003, 2.418
0.277, 2.4210000000000003
0.277, 2.4210000000000003
0.28, 2.4210000000000003
0.28, 2.422
0.28300000000000003, 2.422
0.278, 2.424
0.278, 2.424
0.28, 2.424
0.28, 2.426
0.277, 2.426
0.28800000000000003, 2.428
0.28800000000000003, 2.428
0.279, 2.4290000000000003
0.277, 2.432
0.277, 2.434
0.28800000000000003, 2.434
0.277, 2.434
0.277, 2.434
0.277, 2.437
0.28200000000000003, 2.437
0.28400000000000003, 2.435
0.28400000000000003, 2.437
0.278, 2.437
0.28, 2.437
0.28, 2.437
0.278, 2.439
0.278, 2.44
0.279, 2.44
0.28, 2.443
0.28, 2.443
0.277, 2.443
0.28500000000000003, 2.445
0.28500000000000003, 2.445
0.278, 2.448
0.278, 2.449
0.278, 2.449
0.28400000000000003, 2.449
0.28400000000000003, 2.451
0.275, 2.451
0.28200000000000003, 2.454
0.277, 2.456
0.277, 2.455
0.277, 2.455
0.277, 2.457
0.28300000000000003, 2.457
0.275, 2.459
0.275, 2.457
0.28500000000000003, 2.457
0.289, 2.457
0.289, 2.457
0.277, 2.46
0.277, 2.461
0.28400000000000003, 2.462
0.258, 2.462
0.26, 2.463
0.26, 2.463
0.28200000000000003, 2.463
0.28200000000000003, 2.466
0.277, 2.466
0.28600000000000003, 2.468
0.28600000000000003, 2.468
0.277, 2.47
0.277, 2.47
0.28400000000000003, 2.473
0.29, 2.473
0.278, 2.474
0.278, 2.476
0.28400000000000003, 2.476
0.256, 2.474
0.26, 2.476
0.26, 2.477
0.262, 2.477
0.257, 2.479
0.257, 2.479
0.272, 2.479
0.272, 2.481
0.257, 2.482
0.257, 2.482
0.271, 2.483
0.271, 2.483
0.257, 2.485
0.263, 2.487
0.263, 2.487
0.256, 2.489
0.256, 2.49
0.257, 2.49
0.262, 2.492
0.262, 2.494
0.257, 2.494
0.271, 2.496
0.256, 2.498
0.256, 2.499
0.256, 2.499
0.256, 2.5
0.271, 2.5
0.257, 2.501
0.257, 2.501
0.263, 2.503
0.264, 2.503
0.264, 2.503
0.256, 2.505
0.256, 2.507
0.262, 2.507
0.256, 2.5100000000000002
0.256, 2.5100000000000002
0.271, 2.511
0.271, 2.5140000000000002
0.262, 2.5140000000000002
0.256, 2.5140000000000002
0.256, 2.515
0.268, 2.515
0.268, 2.5180000000000002
0.257, 2.5180000000000002
0.263, 2.52
0.263, 2.52
0.267, 2.52
0.256, 2.523
0.256, 2.525
0.262, 2.5260000000000002
0.256, 2.5260000000000002
0.256, 2.529
0.26, 2.529
0.261, 2.531
0.261, 2.533
0.257, 2.533
0.268, 2.537
0.268, 2.537
0.257, 2.54
0.257, 2.54
0.246, 2.54
0.256, 2.543
0.261, 2.545
0.261, 2.545
0.257, 2.545
0.25, 2.549
0.25, 2.549
0.241, 2.551
0.241, 2.553
0.23600000000000002, 2.553
0.23600000000000002, 2.556
0.249, 2.556
0.244, 2.557
0.244, 2.557
0.23600000000000002, 2.557
0.247, 2.561
0.247, 2.56
0.23600000000000002, 2.564
0.242, 2.564
0.242, 2.567
0.264, 2.567
0.241, 2.566
0.241, 2.566
0.24, 2.567
0.24, 2.571
0.23800000000000002, 2.571
0.247, 2.571
0.247, 2.575
0.241, 2.575
0.23600000000000002, 2.575
0.23600000000000002, 2.576
0.246, 2.576
0.23600000000000002, 2.578
0.242, 2.581
0.242, 2.582
0.244, 2.582
0.23800000000000002, 2.583
0.23800000000000002, 2.584
0.241, 2.587
0.23600000000000002, 2.587
0.24, 2.589
0.24, 2.589
0.251, 2.59
0.251, 2.592
0.23600000000000002, 2.592
0.246, 2.594
0.246, 2.594
0.23600000000000002, 2.595
0.23600000000000002, 2.598
0.23900000000000002, 2.598
0.245, 2.6
0.245, 2.604
0.23800000000000002, 2.603
0.24, 2.603
0.23600000000000002, 2.606
0.23600000000000002, 2.611
0.23800000000000002, 2.611
0.253, 2.614
0.253, 2.615
0.23600000000000002, 2.615
0.245, 2.617
0.245, 2.619
0.249, 2.619
0.23600000000000002, 2.62
0.23600000000000002, 2.62
0.242, 2.623
0.242, 2.623
0.23600000000000002, 2.623
0.241, 2.626
0.241, 2.626
0.222, 2.628
0.222, 2.632
0.234, 2.632
0.251, 2.636
0.251, 2.636
0.23600000000000002, 2.636
0.245, 2.638
0.231, 2.6390000000000002
0.217, 2.6430000000000002
0.224, 2.6470000000000002
0.224, 2.6470000000000002
0.217, 2.6470000000000002
0.217, 2.649
0.221, 2.649
0.221, 2.653
0.223, 2.653
0.217, 2.6550000000000002
0.217, 2.66
0.231, 2.66
0.218, 2.661
0.218, 2.664
0.218, 2.664
0.23, 2.6670000000000003
0.23, 2.6710000000000003
0.217, 2.6710000000000003
0.224, 2.673
0.224, 2.678
0.217, 2.678
0.217, 2.682
0.217, 2.6870000000000003
0.223, 2.6870000000000003
0.223, 2.689
0.217, 2.689
0.23, 2.693
0.23, 2.695
0.217, 2.695
0.217, 2.7
0.217, 2.7
0.229, 2.704
0.229, 2.706
0.217, 2.706
0.223, 2.71
0.223, 2.71
0.225, 2.713
0.225, 2.717
0.217, 2.717
0.223, 2.721
0.223, 2.726
0.217, 2.726
0.228, 2.728
0.228, 2.728
0.203, 2.733
0.203, 2.735
0.214, 2.735
0.214, 2.738
0.23, 2.738
0.217, 2.741
0.217, 2.742
0.223, 2.742
0.229, 2.744
0.229, 2.746
0.217, 2.746
0.222, 2.7520000000000002
0.222, 2.7520000000000002
0.217, 2.754
0.217, 2.754
0.221, 2.781
0.202, 2.8000000000000003
0.202, 2.8000000000000003
0.197, 2.8040000000000003
0.197, 2.807
0.20800000000000002, 2.807
0.197, 2.8080000000000003
0.197, 2.809
0.197, 2.809
0.227, 2.809
0.227, 2.809
0.197, 2.809
0.197, 2.813
0.203, 2.813
0.197, 2.813
0.197, 2.813
0.197, 2.813
0.201, 2.813
0.201, 2.814
0.197, 2.814
0.20800000000000002, 2.815
0.197, 2.815
0.197, 2.816
0.197, 2.816
0.20700000000000002, 2.818
0.20700000000000002, 2.818
0.196, 2.816
0.196, 2.816
0.201, 2.816
0.201, 2.818
0.203, 2.818
0.197, 2.819
0.197, 2.821
0.201, 2.821
0.197, 2.822
0.197, 2.824
0.20800000000000002, 2.824
0.20800000000000002, 2.824
0.201, 2.824
0.197, 2.824
0.197, 2.825
0.20600000000000002, 2.825
0.20600000000000002, 2.826
0.199, 2.826
0.201, 2.826
0.201, 2.826
0.20500000000000002, 2.826
0.197, 2.827
0.197, 2.827
0.2, 2.827
0.2, 2.829
0.197, 2.829
0.197, 2.829
0.199, 2.829
0.20500000000000002, 2.831
0.20500000000000002, 2.831
0.199, 2.831
0.20600000000000002, 2.831
0.196, 2.832
0.196, 2.833
0.197, 2.833
0.203, 2.835
0.197, 2.836
0.197, 2.836
0.202, 2.836
0.197, 2.836
0.197, 2.837
0.197, 2.837
0.197, 2.838
0.20700000000000002, 2.838
0.196, 2.838
0.196, 2.838
0.20600000000000002, 2.838
0.20600000000000002, 2.841
0.20600000000000002, 2.841
0.197, 2.842
0.197, 2.843
0.20800000000000002, 2.843
0.196, 2.843
0.196, 2.842
0.202, 2.842
0.202, 2.842
0.202, 2.843
0.197, 2.843
0.20800000000000002, 2.843
0.20800000000000002, 2.844
0.197, 2.844
0.197, 2.846
0.20500000000000002, 2.846
0.21, 2.846
0.21, 2.846
0.199, 2.847
0.203, 2.847
0.203, 2.847
0.197, 2.847
0.2, 2.848
0.2, 2.849
0.202, 2.849
0.197, 2.852
0.197, 2.853
0.21, 2.853
0.197, 2.853
0.197, 2.853
0.197, 2.854
0.197, 2.854
0.211, 2.854
0.197, 2.855
0.197, 2.857
0.20500000000000002, 2.857
0.197, 2.857
0.197, 2.857
0.197, 2.858
0.197, 2.86
0.202, 2.86
0.197, 2.863
0.197, 2.863
0.21, 2.863
0.197, 2.863
0.197, 2.864
0.197, 2.864
0.21, 2.864
0.21, 2.866
0.199, 2.866
0.199, 2.866
0.20500000000000002, 2.866
0.20500000000000002, 2.866
0.20500000000000002, 2.866
0.197, 2.866
0.197, 2.868
0.202, 2.869
0.199, 2.869
0.211, 2.868
0.201, 2.868
0.201, 2.868
0.197, 2.869
0.197, 2.868
0.20800000000000002, 2.868
0.197, 2.868
0.203, 2.868
0.203, 2.868
0.20600000000000002, 2.868
0.197, 2.868
0.197, 2.868
0.202, 2.868
0.202, 2.866
0.197, 2.866
0.201, 2.869
0.201, 2.868
0.201, 2.868
0.201, 2.869
0.197, 2.869
0.21, 2.869
0.21, 2.868
0.197, 2.868
0.197, 2.866
0.197, 2.866
0.20600000000000002, 2.866
0.197, 2.866
0.197, 2.865
0.201, 2.865
0.196, 2.868
0.196, 2.87
0.196, 2.87
0.196, 2.871
0.201, 2.871
0.197, 2.876
0.197, 2.8770000000000002
0.20800000000000002, 2.8770000000000002
0.197, 2.8770000000000002
0.197, 2.88
0.197, 2.88
0.20600000000000002, 2.884
0.20600000000000002, 2.8850000000000002
0.197, 2.8850000000000002
0.202, 2.8930000000000002
0.203, 2.904
0.196, 2.908
0.201, 2.9090000000000003
0.201, 2.912
0.197, 2.912
0.20700000000000002, 2.912
0.20700000000000002, 2.912
0.202, 2.9130000000000003
0.202, 2.9130000000000003
0.197, 2.9130000000000003
0.197, 2.9130000000000003
0.20500000000000002, 2.9130000000000003
0.20500000000000002, 2.914
0.197, 2.914
0.201, 2.915
0.201, 2.914
0.20500000000000002, 2.914
0.20500000000000002, 2.915
0.197, 2.915
0.201, 2.915
0.201, 2.915
0.197, 2.915
0.199, 2.915
0.199, 2.915
0.20500000000000002, 2.915
0.20500000000000002, 2.916
0.199, 2.916
0.199, 2.915
0.20500000000000002, 2.915
0.197, 2.915
0.197, 2.915
0.199, 2.916
0.199, 2.916
0.20500000000000002, 2.916
0.197, 2.915
0.197, 2.916
0.20600000000000002, 2.916
0.196, 2.916
0.199, 2.918
0.199, 2.918
0.212, 2.918
0.197, 2.916
0.203, 2.916
0.203, 2.916
0.20800000000000002, 2.916
0.197, 2.916
0.197, 2.916
0.20500000000000002, 2.916
0.20500000000000002, 2.916
0.197, 2.916
0.197, 2.918
0.201, 2.918
0.201, 2.916
0.201, 2.918
0.197, 2.918
0.197, 2.918
0.21, 2.918
0.197, 2.916
0.197, 2.916
0.20600000000000002, 2.916
0.21, 2.916
0.21, 2.916
0.197, 2.916
0.203, 2.916
0.203, 2.916
0.197, 2.916
0.197, 2.916
0.2, 2.916
0.203, 2.918
0.203, 2.916
0.196, 2.916
0.211, 2.916
0.211, 2.916
0.197, 2.916
0.197, 2.918
0.199, 2.918
0.21, 2.916
0.21, 2.916
0.197, 2.916
0.20500000000000002, 2.918
0.197, 2.916
0.197, 2.916
0.197, 2.916
0.202, 2.916
0.197, 2.916
0.197, 2.916
0.211, 2.916
0.196, 2.916
0.196, 2.916
0.197, 2.916
0.197, 2.916
0.21, 2.916
0.197, 2.918
0.197, 2.918
0.203, 2.916
0.203, 2.916
0.203, 2.918
0.197, 2.918
0.197, 2.918
0.203, 2.918
0.197, 2.916
0.211, 2.916
0.211, 2.916
0.203, 2.918
0.203, 2.916
0.199, 2.916
0.21, 2.916
0.21, 2.916
0.197, 2.916
0.202, 2.915
0.202, 2.915
0.213, 2.918
0.213, 2.915
0.197, 2.915
0.203, 2.916
0.197, 2.916
0.2, 2.915
0.2, 2.915
0.201, 2.915
0.197, 2.916
0.197, 2.915
0.20700000000000002, 2.915
0.197, 2.915
0.197, 2.915
0.197, 2.915
0.197, 2.916
0.20600000000000002, 2.916
0.197, 2.915
0.197, 2.915
0.202, 2.916
0.202, 2.915
0.197, 2.915
0.199, 2.916
0.199, 2.915
0.201, 2.915
0.201, 2.914
0.196, 2.914
0.20700000000000002, 2.914
0.20700000000000002, 2.914
0.199, 2.9130000000000003
0.197, 2.9130000000000003
0.20600000000000002, 2.9130000000000003
0.197, 2.9130000000000003
0.197, 2.9130000000000003
0.201, 2.914
0.203, 2.9130000000000003
0.203, 2.912
0.197, 2.912
0.201, 2.9130000000000003
0.201, 2.9130000000000003
0.197, 2.9130000000000003
0.197, 2.9130000000000003
0.211, 2.9130000000000003
0.20500000000000002, 2.9130000000000003
0.20500000000000002, 2.912
0.197, 2.912
0.20600000000000002, 2.9130000000000003
0.217, 2.9130000000000003
0.217, 2.9130000000000003
0.221, 2.9130000000000003
0.263, 2.9130000000000003
0.263, 2.9130000000000003
0.294, 2.9130000000000003
0.301, 2.912
0.301, 2.912
0.418, 2.9130000000000003
0.421, 2.9130000000000003
0.421, 2.9130000000000003
0.586, 2.9130000000000003
0.586, 2.9130000000000003
0.758, 2.912
0.782, 2.912
1.119, 2.914
1.119, 2.9130000000000003
1.123, 2.9130000000000003
1.594, 2.9130000000000003
1.84, 2.9130000000000003
1.84, 2.9130000000000003
1.893, 2.9130000000000003
1.96, 2.914
1.96, 2.914
1.962, 2.914
1.962, 2.914
1.899, 2.914
1.874, 2.914
1.874, 2.915
1.8800000000000001, 2.915
1.8800000000000001, 2.914
1.952, 2.914
1.945, 2.915
1.945, 2.915
1.967, 2.914
1.927, 2.914
1.927, 2.915
1.93, 2.914
1.8960000000000001, 2.914
1.899, 2.915
1.971, 2.914
1.971, 2.914
2.0460000000000003, 2.914
2.057, 2.914
2.057, 2.915
1.992, 2.915
1.909, 2.914
1.909, 2.914
1.862, 2.915
1.873, 2.914
1.873, 2.916
1.8760000000000001, 2.916
2.0020000000000002, 2.915
2.0020000000000002, 2.915
2.035, 2.915
2.059, 2.915
2.086, 2.915
2.086, 2.915
2.087, 2.915
2.087, 2.915
2.188, 2.915
2.267, 2.915
2.267, 2.915
2.3040000000000003, 2.916
2.3040000000000003, 2.915
2.382, 2.915
2.3850000000000002, 2.915
2.3850000000000002, 2.915
2.456, 2.915
2.494, 2.915
2.494, 2.915
2.5140000000000002, 2.915
2.5540000000000003, 2.915
2.5540000000000003, 2.915
2.555, 2.915
2.599, 2.915
2.588, 2.915
2.595, 2.915
2.595, 2.915
2.582, 2.915
2.582, 2.915
2.572, 2.915
2.577, 2.915
2.577, 2.915
2.572, 2.915
2.582, 2.914
2.582, 2.916
2.543, 2.916
2.539, 2.916
2.539, 2.915
2.516, 2.915
2.489, 2.915
2.489, 2.914
2.493, 2.914
2.481, 2.915
2.481, 2.915
2.471, 2.915
2.474, 2.915
2.474, 2.915
2.487, 2.915
2.487, 2.914
2.49, 2.914
2.509, 2.915
2.509, 2.915
2.5140000000000002, 2.915
2.533, 2.915
2.533, 2.914
2.5380000000000003, 2.914
2.539, 2.915
2.539, 2.914
2.566, 2.914
2.556, 2.915
2.556, 2.915
2.56, 2.915
2.56, 2.915
2.556, 2.914
2.556, 2.914
2.556, 2.915
2.561, 2.915
2.5420000000000003, 2.915
2.5420000000000003, 2.914
2.551, 2.914
2.551, 2.915
2.5220000000000002, 2.915
2.5220000000000002, 2.915
2.5220000000000002, 2.915
2.499, 2.915
2.472, 2.914
2.472, 2.915
2.474, 2.915
2.461, 2.915
2.461, 2.915
2.454, 2.914
2.442, 2.914
2.442, 2.914
2.454, 2.914
2.454, 2.914
2.465, 2.915
2.465, 2.914
2.457, 2.914
2.452, 2.914
2.463, 2.914
2.463, 2.914
2.454, 2.914
2.459, 2.915
2.459, 2.915
2.479, 2.914
2.479, 2.915
2.476, 2.915
2.492, 2.914
2.492, 2.914
2.487, 2.914
2.489, 2.914
2.489, 2.914
2.492, 2.914
2.487, 2.915
2.487, 2.914
2.498, 2.914
2.488, 2.915
2.488, 2.915
2.489, 2.915
2.496, 2.915
2.496, 2.914
2.474, 2.914
2.474, 2.915
2.474, 2.915
2.488, 2.914
2.487, 2.914
2.487, 2.914
2.492, 2.914
2.473, 2.915
2.473, 2.914
2.481, 2.914
2.472, 2.915
2.471, 2.915
2.471, 2.915
2.498, 2.915
2.488, 2.914
2.492, 2.915
2.492, 2.915
2.511, 2.915
2.511, 2.915
2.504, 2.915
2.509, 2.914
2.509, 2.915
2.505, 2.915
2.515, 2.915
2.515, 2.915
2.507, 2.915
2.505, 2.915
2.496, 2.915
2.488, 2.915
2.492, 2.915
2.492, 2.914
2.495, 2.914
2.482, 2.915
2.482, 2.915
2.473, 2.914
2.473, 2.914
2.471, 2.914
2.473, 2.915
2.473, 2.915
2.474, 2.915
2.474, 2.915
2.484, 2.915
2.496, 2.915
2.496, 2.914
